variable,split,performance,metric,ibs,variance,num_classes,N,missing_rate,model,restored
Pulse_rate_automated_reading,5,0.0472,r2,,0.9873719038650705,,3991,0.0,Ridge,False
Diastolic_blood_pressure_automated_reading,1,0.1043,r2,,0.9852176675093759,,3991,0.0,Ridge,False
Diastolic_blood_pressure_automated_reading,2,0.0912,r2,,0.9887476899722847,,3991,0.0,Ridge,False
Diastolic_blood_pressure_automated_reading,3,0.1017,r2,,0.9895763007560583,,3991,0.0,Ridge,False
Diastolic_blood_pressure_automated_reading,4,0.1034,r2,,0.9844270331858445,,3991,0.0,Ridge,False
Diastolic_blood_pressure_automated_reading,5,0.0968,r2,,0.994655317874984,,3991,0.0,Ridge,False
Systolic_blood_pressure_automated_reading,1,0.1436,r2,,0.982850393165225,,3991,0.0,Ridge,False
Systolic_blood_pressure_automated_reading,2,0.1365,r2,,0.9946384355418731,,3991,0.0,Ridge,False
Systolic_blood_pressure_automated_reading,3,0.1565,r2,,0.9873389387030242,,3991,0.0,Ridge,False
Systolic_blood_pressure_automated_reading,4,0.1399,r2,,0.9902941847842236,,3991,0.0,Ridge,False
Systolic_blood_pressure_automated_reading,5,0.1411,r2,,0.989904982765766,,3991,0.0,Ridge,False
Cancer_diagnosed_by_doctor,1,0.9711,f1_weighted,,1.1657,4,7758,0.0,RidgeClassifier,False
Cancer_diagnosed_by_doctor,2,0.9711,f1_weighted,,1.1657,4,7758,0.0,RidgeClassifier,False
Cancer_diagnosed_by_doctor,3,0.9711,f1_weighted,,1.1657,4,7758,0.0,RidgeClassifier,False
Cancer_diagnosed_by_doctor,4,0.9711,f1_weighted,,1.1655,4,7758,0.0,RidgeClassifier,False
Cancer_diagnosed_by_doctor,5,0.9713,f1_weighted,,1.1658,4,7757,0.0,RidgeClassifier,False
Minimum_carotid_IMT_intima_medial_thickness_at_120_degrees,1,0.0769,r2,,0.9490826592091018,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_120_degrees,2,0.0856,r2,,0.9557618660823186,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_120_degrees,3,0.0642,r2,,0.968562877354018,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_120_degrees,4,0.0964,r2,,0.9534801561863514,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_120_degrees,5,0.0743,r2,,0.9599058174673176,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_120_degrees,1,0.1101,r2,,0.950167114650955,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_120_degrees,2,0.1071,r2,,0.9579556579622162,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_120_degrees,3,0.0956,r2,,0.9719528905245475,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_120_degrees,4,0.1235,r2,,0.9509127650250787,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_120_degrees,5,0.1005,r2,,0.9580923945242957,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_120_degrees,1,0.108,r2,,0.9498999487948044,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_120_degrees,2,0.097,r2,,0.9628664862192207,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_120_degrees,3,0.0896,r2,,0.9704234525246223,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_120_degrees,4,0.1145,r2,,0.9519505698848273,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_120_degrees,5,0.0957,r2,,0.9566807523567206,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_150_degrees,1,0.0814,r2,,0.9528594789755438,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_150_degrees,2,0.0756,r2,,0.956636341300652,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_150_degrees,3,0.0814,r2,,0.9755944298859203,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_150_degrees,4,0.0942,r2,,0.9497747466567233,,3991,0.0,Ridge,False
Minimum_carotid_IMT_intima_medial_thickness_at_150_degrees,5,0.0717,r2,,0.9740667123864081,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_150_degrees,1,0.1036,r2,,0.9547590638633322,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_150_degrees,2,0.0983,r2,,0.9584427359135497,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_150_degrees,3,0.1028,r2,,0.9737962797696087,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_150_degrees,4,0.1189,r2,,0.9571741950224484,,3991,0.0,Ridge,False
Mean_carotid_IMT_intima_medial_thickness_at_150_degrees,5,0.0991,r2,,0.9662273376522578,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_150_degrees,1,0.0996,r2,,0.9594160065688114,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_150_degrees,2,0.0836,r2,,0.9565040949104143,,3991,0.0,Ridge,False
Maximum_carotid_IMT_intima_medial_thickness_at_150_degrees,3,0.0887,r2,,0.9709889245723489,,3991,0.0,Ridge,False
